scene,det_id,cx,cy,x,y,w,h,area,score,rf,cnn,hsv,depth,hsv_frac,lap_var
main-qimg-baf5477ed6aab961e6b4c4d60ff2bb09-lq_jpg.rf.rxQUilm1KvTU8bSETGLa.jpg,4,508,424,505,417,7,15,105,0.5012,0.36,0.498,1.0,0.0094,0.9715,9.37
main-qimg-baf5477ed6aab961e6b4c4d60ff2bb09-lq_jpg.rf.rxQUilm1KvTU8bSETGLa.jpg,5,30,72,0,32,60,80,4800,0.5241,0.43,0.4921,1.0,0.014,0.472,13.96
mountains-5185251__340_jpg.rf.2FAOL1pOawSmtrD3oSHz.jpg,1,476,499,467,493,18,13,234,0.5993,0.42,0.435,1.0,1.0,0.4987,1796.0
mountains-5185251__340_jpg.rf.2FAOL1pOawSmtrD3oSHz.jpg,2,356,458,347,449,18,18,324,0.5852,0.59,0.5582,0.4167,1.0,0.0833,1067.62
mountains-5185251__340_jpg.rf.2FAOL1pOawSmtrD3oSHz.jpg,3,340,423,334,419,13,8,104,0.6727,0.62,0.5078,0.89,1.0,0.178,1128.39
mountains-5185251__340_jpg.rf.2FAOL1pOawSmtrD3oSHz.jpg,4,317,398,306,384,22,28,616,0.6295,0.59,0.5303,0.8897,0.5943,0.1779,594.25
mountains-5185251__340_jpg.rf.2FAOL1pOawSmtrD3oSHz.jpg,5,326,365,315,361,23,9,207,0.5872,0.42,0.4694,1.0,0.7589,0.2054,758.93
mountains-5185251__340_jpg.rf.2FAOL1pOawSmtrD3oSHz.jpg,6,385,367,373,355,25,25,625,0.5661,0.39,0.4905,1.0,0.5789,0.2593,578.92
mountains-5185251__340_jpg.rf.2FAOL1pOawSmtrD3oSHz.jpg,7,487,354,483,349,9,11,99,0.5499,0.41,0.4893,1.0,0.3517,0.2692,351.7
mountains-5185251__340_jpg.rf.2FAOL1pOawSmtrD3oSHz.jpg,8,385,340,373,328,25,25,625,0.5537,0.41,0.5265,1.0,0.2595,0.3083,259.53
mountains-5185251__340_jpg.rf.2FAOL1pOawSmtrD3oSHz.jpg,9,352,313,344,307,17,13,221,0.5272,0.42,0.4471,1.0,0.2375,0.2276,237.46
mountains-5185251__340_jpg.rf.3SSNz9T6WJZFvxYvFEkH.jpg,1,476,499,467,493,18,13,234,0.6025,0.43,0.4342,1.0,1.0,0.5,1796.14
mountains-5185251__340_jpg.rf.3SSNz9T6WJZFvxYvFEkH.jpg,2,356,457,347,449,18,16,288,0.5859,0.59,0.5432,0.4464,1.0,0.0893,1129.51
mountains-5185251__340_jpg.rf.3SSNz9T6WJZFvxYvFEkH.jpg,3,340,423,334,419,13,8,104,0.6726,0.62,0.5073,0.89,1.0,0.178,1128.39
mountains-5185251__340_jpg.rf.3SSNz9T6WJZFvxYvFEkH.jpg,4,317,398,306,384,22,28,616,0.6295,0.59,0.5303,0.8897,0.5943,0.1779,594.25
mountains-5185251__340_jpg.rf.3SSNz9T6WJZFvxYvFEkH.jpg,5,326,365,315,361,23,9,207,0.5889,0.42,0.4746,1.0,0.7583,0.2014,758.25
mountains-5185251__340_jpg.rf.3SSNz9T6WJZFvxYvFEkH.jpg,6,385,367,373,355,25,25,625,0.5661,0.39,0.4905,1.0,0.5789,0.2593,578.92
mountains-5185251__340_jpg.rf.3SSNz9T6WJZFvxYvFEkH.jpg,7,487,354,483,349,9,11,99,0.5499,0.41,0.4893,1.0,0.3517,0.2692,351.7
mountains-5185251__340_jpg.rf.3SSNz9T6WJZFvxYvFEkH.jpg,8,384,340,373,328,23,25,575,0.5548,0.41,0.5303,1.0,0.2573,0.3251,257.31
mountains-5185251__340_jpg.rf.3SSNz9T6WJZFvxYvFEkH.jpg,9,352,313,344,307,17,13,221,0.527,0.42,0.4462,1.0,0.2377,0.2262,237.74
nurserylive-bulbs-crocus-sativus-kesar-saffron-flower-bulbs_jpg.rf.lKkJsGg1GG1gpKCoasGJ.jpg,1,13,459,0,454,27,10,270,0.4995,0.26,0.4752,1.0,0.4221,0.2355,422.09
nurserylive-bulbs-crocus-sativus-kesar-saffron-flower-bulbs_jpg.rf.lKkJsGg1GG1gpKCoasGJ.jpg,2,288,452,226,404,125,96,12000,0.6215,0.41,0.5085,1.0,1.0,0.5182,1158.22
nurserylive-bulbs-crocus-sativus-kesar-saffron-flower-bulbs_jpg.rf.lKkJsGg1GG1gpKCoasGJ.jpg,3,307,403,296,395,23,17,391,0.608,0.39,0.4899,1.0,1.0,0.3547,1974.11
nurserylive-bulbs-crocus-sativus-kesar-saffron-flower-bulbs_jpg.rf.lKkJsGg1GG1gpKCoasGJ.jpg,4,498,40,492,34,12,12,144,0.5416,0.37,0.4944,1.0,0.3909,0.2153,390.88
pexels-photo-10161285_jpeg.rf.IbRyzXdY4Ciz05yVBFkg.jpg,1,410,443,401,433,19,21,399,0.5728,0.56,0.4776,1.0,0.0959,0.2336,95.93
pexels-photo-10161285_jpeg.rf.IbRyzXdY4Ciz05yVBFkg.jpg,2,441,391,435,386,13,11,143,0.6486,0.6,0.6064,1.0,0.263,0.4087,263.04
pexels-photo-10161285_jpeg.rf.IbRyzXdY4Ciz05yVBFkg.jpg,3,472,389,462,382,21,15,315,0.6091,0.6,0.4756,1.0,0.3268,0.2548,326.76
pexels-photo-10161285_jpeg.rf.IbRyzXdY4Ciz05yVBFkg.jpg,4,203,372,194,359,19,26,494,0.6072,0.6,0.5229,1.0,0.142,0.2445,141.95
pexels-photo-10161285_jpeg.rf.IbRyzXdY4Ciz05yVBFkg.jpg,5,183,347,170,342,27,10,270,0.6059,0.61,0.4713,1.0,0.2751,0.3765,275.06
pexels-photo-10161285_jpeg.rf.IbRyzXdY4Ciz05yVBFkg.jpg,6,300,328,293,319,14,18,252,0.5376,0.35,0.5687,1.0,0.1605,0.2731,160.52
pexels-photo-10161285_jpeg.rf.IbRyzXdY4Ciz05yVBFkg.jpg,7,153,322,146,317,15,11,165,0.5884,0.59,0.4704,1.0,0.1723,0.2077,172.33
pexels-photo-10161285_jpeg.rf.IbRyzXdY4Ciz05yVBFkg.jpg,8,449,328,443,314,12,28,336,0.5724,0.59,0.4803,0.8958,0.186,0.1792,185.99
pexels-photo-10161285_jpeg.rf.IbRyzXdY4Ciz05yVBFkg.jpg,9,344,330,334,311,20,38,760,0.5463,0.38,0.5487,1.0,0.2121,0.235,212.11
pexels-photo-10161285_jpeg.rf.IbRyzXdY4Ciz05yVBFkg.jpg,10,391,320,381,305,21,30,630,0.5836,0.56,0.5107,0.9993,0.0899,0.1999,89.92
pexels-photo-10161285_jpeg.rf.IbRyzXdY4Ciz05yVBFkg.jpg,11,489,309,467,287,45,45,2025,0.5856,0.57,0.4993,1.0,0.1129,0.3615,112.94
pexels-photo-10161285_jpeg.rf.IbRyzXdY4Ciz05yVBFkg.jpg,12,479,271,472,266,14,10,140,0.5653,0.53,0.4997,1.0,0.0492,0.549,49.17
pexels-photo-10161285_jpeg.rf.IbRyzXdY4Ciz05yVBFkg.jpg,13,502,255,493,243,19,24,456,0.5549,0.5,0.5095,1.0,0.0157,0.5156,15.71
pexels-photo-10161285_jpeg.rf.IbRyzXdY4Ciz05yVBFkg.jpg,14,473,122,451,110,45,24,1080,0.5179,0.4,0.5066,1.0,0.0063,0.2558,6.31
pexels-photo-10161285_jpeg.rf.IbRyzXdY4Ciz05yVBFkg.jpg,15,494,81,483,76,22,10,220,0.4903,0.4,0.4943,0.8824,0.0084,0.1765,8.45
pexels-photo-10161285_jpeg.rf.IbRyzXdY4Ciz05yVBFkg.jpg,16,447,60,417,46,60,29,1740,0.5241,0.4,0.524,1.0,0.0067,0.2107,6.66
pexels-photo-10161285_jpeg_jpg.rf.ZERobLp2NQa83UKR01Lb.jpg,1,410,443,401,433,19,21,399,0.5728,0.56,0.4776,1.0,0.0959,0.2336,95.93
pexels-photo-10161285_jpeg_jpg.rf.ZERobLp2NQa83UKR01Lb.jpg,2,441,391,435,386,13,11,143,0.6486,0.6,0.6064,1.0,0.263,0.4087,263.04
pexels-photo-10161285_jpeg_jpg.rf.ZERobLp2NQa83UKR01Lb.jpg,3,472,389,462,382,21,15,315,0.6091,0.6,0.4756,1.0,0.3268,0.2548,326.76
pexels-photo-10161285_jpeg_jpg.rf.ZERobLp2NQa83UKR01Lb.jpg,4,203,372,194,359,19,26,494,0.6072,0.6,0.5229,1.0,0.142,0.2445,141.95
pexels-photo-10161285_jpeg_jpg.rf.ZERobLp2NQa83UKR01Lb.jpg,5,183,347,170,342,27,10,270,0.6059,0.61,0.4713,1.0,0.2751,0.3765,275.06
pexels-photo-10161285_jpeg_jpg.rf.ZERobLp2NQa83UKR01Lb.jpg,6,149,365,123,342,52,46,2392,0.5898,0.59,0.4845,1.0,0.1377,0.4515,137.72
pexels-photo-10161285_jpeg_jpg.rf.ZERobLp2NQa83UKR01Lb.jpg,7,61,362,0,335,123,54,6642,0.5873,0.59,0.4777,1.0,0.1357,0.4073,135.69
pexels-photo-10161285_jpeg_jpg.rf.ZERobLp2NQa83UKR01Lb.jpg,8,300,328,293,319,14,18,252,0.5376,0.35,0.5687,1.0,0.1605,0.2731,160.52
pexels-photo-10161285_jpeg_jpg.rf.ZERobLp2NQa83UKR01Lb.jpg,9,153,322,146,317,15,11,165,0.5884,0.59,0.4704,1.0,0.1723,0.2077,172.33
pexels-photo-10161285_jpeg_jpg.rf.ZERobLp2NQa83UKR01Lb.jpg,10,449,328,443,314,12,28,336,0.5724,0.59,0.4803,0.8958,0.186,0.1792,185.99
pexels-photo-10161285_jpeg_jpg.rf.ZERobLp2NQa83UKR01Lb.jpg,11,344,330,334,311,20,38,760,0.5463,0.38,0.5487,1.0,0.2121,0.235,212.11
pexels-photo-10161285_jpeg_jpg.rf.ZERobLp2NQa83UKR01Lb.jpg,12,391,320,381,305,21,30,630,0.5836,0.56,0.5107,0.9993,0.0899,0.1999,89.92
pexels-photo-10161285_jpeg_jpg.rf.ZERobLp2NQa83UKR01Lb.jpg,13,489,309,467,287,45,45,2025,0.5856,0.57,0.4993,1.0,0.1129,0.3615,112.94
pexels-photo-10161285_jpeg_jpg.rf.ZERobLp2NQa83UKR01Lb.jpg,14,479,271,472,266,14,10,140,0.5653,0.53,0.4997,1.0,0.0492,0.549,49.17
pexels-photo-10161285_jpeg_jpg.rf.ZERobLp2NQa83UKR01Lb.jpg,15,502,255,493,243,19,24,456,0.5549,0.5,0.5095,1.0,0.0157,0.5156,15.71
pexels-photo-10161285_jpeg_jpg.rf.ZERobLp2NQa83UKR01Lb.jpg,16,473,122,451,110,45,24,1080,0.5179,0.4,0.5066,1.0,0.0063,0.2558,6.31
pexels-photo-10161285_jpeg_jpg.rf.ZERobLp2NQa83UKR01Lb.jpg,17,494,81,483,76,22,10,220,0.4903,0.4,0.4943,0.8824,0.0084,0.1765,8.45
pexels-photo-10161285_jpeg_jpg.rf.ZERobLp2NQa83UKR01Lb.jpg,18,447,60,417,46,60,29,1740,0.5241,0.4,0.524,1.0,0.0067,0.2107,6.66
pexels-photo-7100594_jpeg.rf.UMeuBom0RQ6q4v0xkUz3.jpg,1,26,238,0,205,53,66,3498,0.5353,0.35,0.548,1.0,0.2096,0.4644,209.61
pexels-photo-7100594_jpeg.rf.UMeuBom0RQ6q4v0xkUz3.jpg,2,244,191,225,174,38,35,1330,0.5942,0.33,0.5932,1.0,0.7102,0.2272,710.23
pexels-photo-7100594_jpeg_jpg.rf.8BRxaeyGbGyTASvSF0n1.jpg,1,26,238,0,205,52,66,3432,0.5324,0.35,0.5397,1.0,0.21,0.4666,210.0
pexels-photo-7100594_jpeg_jpg.rf.8BRxaeyGbGyTASvSF0n1.jpg,2,244,191,225,174,38,34,1292,0.597,0.32,0.609,1.0,0.7187,0.2278,718.67
pexels-photo-7290379_jpeg.rf.5bi7P9Ne2QTSptOCk5MX.jpg,1,203,289,196,282,14,14,196,0.549,0.33,0.5811,1.0,0.3012,0.2367,301.25
pexels-photo-7290379_jpeg.rf.5bi7P9Ne2QTSptOCk5MX.jpg,2,381,276,337,246,88,60,5280,0.4941,0.21,0.6239,1.0,0.0219,0.2565,21.9
pexels-photo-7290379_jpeg.rf.5bi7P9Ne2QTSptOCk5MX.jpg,3,161,265,84,214,155,102,15810,0.5213,0.27,0.5994,1.0,0.1707,0.3526,170.71
pexels-photo-7290379_jpeg_jpg.rf.eiRapMDAqG4sPJ6AAnwl.jpg,1,203,289,196,282,14,14,196,0.5428,0.33,0.5636,1.0,0.3,0.2293,300.03
pexels-photo-7290379_jpeg_jpg.rf.eiRapMDAqG4sPJ6AAnwl.jpg,2,382,275,339,246,86,59,5074,0.4969,0.21,0.6318,1.0,0.0224,0.2588,22.38
pexels-photo-7290379_jpeg_jpg.rf.eiRapMDAqG4sPJ6AAnwl.jpg,3,161,265,84,214,155,102,15810,0.5219,0.27,0.6009,1.0,0.1712,0.3492,171.19
pngtree-crocus-vernus-flower-png-image_10197901_png.rf.rxoERvA3i8OzEDhIjdz4.jpg,1,240,384,201,342,78,85,6630,0.5052,0.19,0.6337,0.705,0.759,0.141,759.04
pngtree-crocus-vernus-flower-png-image_10197901_png.rf.rxoERvA3i8OzEDhIjdz4.jpg,2,422,328,409,315,26,27,702,0.5253,0.18,0.559,0.8333,1.0,0.1667,1231.02
pngtree-crocus-vernus-flower-png-image_10197901_png.rf.rxoERvA3i8OzEDhIjdz4.jpg,3,367,271,334,261,67,20,1340,0.4832,0.16,0.5375,0.9256,0.5389,0.1851,538.88
pngtree-crocus-vernus-flower-png-image_10197901_png.rf.rxoERvA3i8OzEDhIjdz4.jpg,4,72,291,42,254,60,74,4440,0.526,0.18,0.5532,1.0,0.6936,0.3965,693.58
pngtree-crocus-vernus-flower-png-image_10197901_png.rf.rxoERvA3i8OzEDhIjdz4.jpg,5,129,119,106,88,47,62,2914,0.4812,0.17,0.527,0.7765,0.8197,0.1553,819.68
pngtree-crocus-vernus-flower-png-image_10197901_png.rf.rxoERvA3i8OzEDhIjdz4.jpg,6,300,79,281,53,38,52,1976,0.4998,0.17,0.4953,1.0,0.67,0.2394,669.97
s-l1200-1-_jpg.rf.m9ML1bHKEaPdsaNL4FUf.jpg,1,28,442,0,418,57,49,2793,0.5101,0.22,0.5919,1.0,0.2593,0.4736,259.33
s-l1200-1-_jpg.rf.m9ML1bHKEaPdsaNL4FUf.jpg,2,481,306,451,261,61,91,5551,0.507,0.34,0.5291,1.0,0.0278,0.4194,27.85
s-l1200-1-_jpg.rf.m9ML1bHKEaPdsaNL4FUf.jpg,3,69,154,64,148,11,12,132,0.4514,0.23,0.514,0.788,0.3342,0.1576,334.21
s-l1200-1-_jpg.rf.m9ML1bHKEaPdsaNL4FUf.jpg,4,119,99,106,92,27,14,378,0.5445,0.46,0.5153,1.0,0.032,0.3511,32.05
s_jpg.rf.EFSUxReq9jtl0AQQ9PSz.jpg,1,141,320,123,298,36,45,1620,0.4603,0.21,0.5239,1.0,0.0346,0.3695,34.61
saffron-1136779__340--1-_jpg.rf.xoxSZllbEc62LaBlcw5Q.jpg,1,61,499,44,487,34,25,850,0.5934,0.36,0.4898,1.0,0.9592,0.4369,959.2
saffron-1136779__340--1-_jpg.rf.xoxSZllbEc62LaBlcw5Q.jpg,2,290,458,286,452,9,12,108,0.5891,0.58,0.5496,0.506,0.9249,0.1012,924.92
saffron-1136779__340--1-_jpg.rf.xoxSZllbEc62LaBlcw5Q.jpg,3,509,311,506,304,6,15,90,0.5478,0.46,0.5131,1.0,0.0716,0.5525,71.6
saffron-1785083__340_jpg.rf.7jJ0eNCqU8in0K6WMSSu.jpg,1,234,488,203,465,63,47,2961,0.5015,0.28,0.5134,1.0,0.238,0.436,238.0
saffron-1785083__340_jpg.rf.ticmDiIoJSqKFF11McZv.jpg,1,234,488,203,465,63,47,2961,0.5042,0.29,0.5113,1.0,0.2378,0.4362,237.77
saffron-2824330__340--1-_jpg.rf.SjPHLWWfxGmFaWwql4mx.jpg,1,344,463,337,456,15,14,210,0.5977,0.39,0.5293,1.0,0.7589,0.3476,758.88
saffron-2824330__340--1-_jpg.rf.SjPHLWWfxGmFaWwql4mx.jpg,2,244,446,230,435,28,22,616,0.6177,0.4,0.5078,1.0,1.0,0.3713,1002.01
saffron-2824330__340--1-_jpg.rf.SjPHLWWfxGmFaWwql4mx.jpg,3,174,439,165,431,18,17,306,0.6366,0.41,0.5518,1.0,1.0,0.254,1550.1
saffron-2824330__340--1-_jpg.rf.SjPHLWWfxGmFaWwql4mx.jpg,4,131,435,123,427,16,16,256,0.6919,0.6,0.5196,1.0,1.0,0.2615,1256.63
saffron-2824330__340--1-_jpg.rf.SjPHLWWfxGmFaWwql4mx.jpg,5,249,395,243,390,12,11,132,0.6577,0.62,0.4706,1.0,0.76,0.2446,760.03
saffron-2825065__340_jpg.rf.UXoLVjm35aPORyV0eywu.jpg,1,239,506,223,501,33,11,363,0.6091,0.4,0.483,1.0,1.0,0.3268,1460.01
saffron-2825065__340_jpg.rf.UXoLVjm35aPORyV0eywu.jpg,2,282,502,274,496,16,13,208,0.6618,0.61,0.5003,0.9334,0.8654,0.1867,865.39
saffron-2825065__340_jpg.rf.UXoLVjm35aPORyV0eywu.jpg,3,466,502,450,492,32,20,640,0.727,0.62,0.6218,0.9615,1.0,0.1923,1498.37
saffron-2825065__340_jpg.rf.UXoLVjm35aPORyV0eywu.jpg,4,114,501,105,491,18,21,378,0.6967,0.61,0.5233,1.0,1.0,0.263,2433.44
saffron-2825065__340_jpg.rf.UXoLVjm35aPORyV0eywu.jpg,5,197,466,170,452,54,29,1566,0.6736,0.61,0.5193,0.9497,0.8839,0.1899,883.89
saffron-2825065__340_jpg.rf.UXoLVjm35aPORyV0eywu.jpg,6,316,453,310,447,12,12,144,0.62,0.41,0.5044,1.0,1.0,0.2587,1207.59
saffron-2825065__340_jpg.rf.UXoLVjm35aPORyV0eywu.jpg,7,364,456,348,443,33,26,858,0.7131,0.6,0.5802,1.0,1.0,0.2339,1005.85
saffron-2825065__340_jpg.rf.UXoLVjm35aPORyV0eywu.jpg,8,178,424,166,414,24,21,504,0.5334,0.58,0.5146,0.4588,0.5858,0.0918,585.75
saffron-2825065__340_jpg.rf.UXoLVjm35aPORyV0eywu.jpg,9,432,405,428,398,8,14,112,0.6151,0.61,0.4968,0.7596,0.7577,0.1519,757.73
saffron-2825065__340_jpg.rf.UXoLVjm35aPORyV0eywu.jpg,10,76,402,68,397,16,10,160,0.6365,0.61,0.6215,0.5276,1.0,0.1055,1115.68
saffron-2825065__340_jpg.rf.UXoLVjm35aPORyV0eywu.jpg,11,262,419,245,396,34,47,1598,0.6252,0.37,0.5813,1.0,0.9226,0.2019,922.59
saffron-2825065__340_jpg.rf.UXoLVjm35aPORyV0eywu.jpg,12,183,397,176,388,15,19,285,0.6871,0.6,0.5625,1.0,0.8027,0.2174,802.67
saffron-2825065__340_jpg.rf.UXoLVjm35aPORyV0eywu.jpg,13,484,397,469,379,31,36,1116,0.7292,0.62,0.6353,1.0,0.8984,0.2088,898.41
saffron-2825065__340_jpg.rf.UXoLVjm35aPORyV0eywu.jpg,14,34,375,29,370,11,11,121,0.5936,0.56,0.5173,1.0,0.1658,0.2155,165.76
saffron-2825065__340_jpg.rf.UXoLVjm35aPORyV0eywu.jpg,15,155,361,151,351,9,20,180,0.6002,0.61,0.5186,0.8705,0.3102,0.1741,310.22
saffron-2825065__340_jpg.rf.UXoLVjm35aPORyV0eywu.jpg,16,456,340,452,334,9,13,117,0.6237,0.62,0.5343,1.0,0.1973,0.2133,197.25
saffron-2825065__340_jpg.rf.UXoLVjm35aPORyV0eywu.jpg,17,425,340,419,332,13,17,221,0.6287,0.62,0.502,1.0,0.3602,0.3007,360.19
saffron-2825065__340_jpg.rf.UXoLVjm35aPORyV0eywu.jpg,18,313,335,310,329,7,13,91,0.5752,0.57,0.5513,0.4842,0.859,0.0968,859.01
saffron-2825065__340_jpg.rf.UXoLVjm35aPORyV0eywu.jpg,19,61,324,44,308,35,33,1155,0.5731,0.55,0.4656,1.0,0.1766,0.2099,176.56
saffron-2825065__340_jpg.rf.UXoLVjm35aPORyV0eywu.jpg,20,124,308,106,295,36,26,936,0.5181,0.39,0.4773,1.0,0.1451,0.3163,145.13
saffron-2825065__340_jpg.rf.UXoLVjm35aPORyV0eywu.jpg,21,384,244,379,237,10,14,140,0.5951,0.58,0.488,1.0,0.2134,0.3269,213.44
saffron-2825065__340_jpg.rf.UXoLVjm35aPORyV0eywu.jpg,22,32,244,9,222,46,45,2070,0.5426,0.41,0.5373,1.0,0.111,0.3052,110.96
saffron-2825065__340_jpg.rf.UXoLVjm35aPORyV0eywu.jpg,23,482,230,453,207,59,47,2773,0.5298,0.39,0.5075,1.0,0.1563,0.4316,156.3
saffron-2825065__340_jpg.rf.UXoLVjm35aPORyV0eywu.jpg,24,461,195,445,185,33,20,660,0.5199,0.37,0.498,1.0,0.1607,0.2403,160.73
saffron-2825065__340_jpg.rf.UXoLVjm35aPORyV0eywu.jpg,25,420,226,400,184,40,84,3360,0.5256,0.39,0.4989,1.0,0.1451,0.4167,145.12
saffron-2825065__340_jpg.rf.UXoLVjm35aPORyV0eywu.jpg,26,19,184,15,178,8,13,104,0.5714,0.56,0.481,1.0,0.0706,0.304,70.62
saffron-2825065__340_jpg.rf.UXoLVjm35aPORyV0eywu.jpg,27,500,178,488,149,24,59,1416,0.5746,0.47,0.5776,1.0,0.0797,0.3296,79.74
saffron-2825065__340_jpg.rf.UXoLVjm35aPORyV0eywu.jpg,28,284,130,268,114,33,33,1089,0.5598,0.49,0.5317,1.0,0.0218,0.3062,21.8
saffron-2825065__340_jpg.rf.UXoLVjm35aPORyV0eywu.jpg,29,105,108,97,96,17,25,425,0.5119,0.35,0.5229,1.0,0.0642,0.3383,64.25
saffron-2825065__340_jpg.rf.UXoLVjm35aPORyV0eywu.jpg,30,329,94,324,89,11,11,121,0.5535,0.5,0.5024,1.0,0.0264,0.2344,26.37
saffron-2825065__340_jpg.rf.UXoLVjm35aPORyV0eywu.jpg,31,19,102,5,86,29,33,957,0.5148,0.36,0.5221,1.0,0.0609,0.3511,60.91
saffron-2825065__340_jpg.rf.UXoLVjm35aPORyV0eywu.jpg,32,483,64,470,54,27,21,567,0.5588,0.48,0.5298,1.0,0.0533,0.2836,53.33
saffron-2825065__340_jpg.rf.UXoLVjm35aPORyV0eywu.jpg,33,395,55,386,48,18,15,270,0.5373,0.45,0.5099,1.0,0.0135,0.2617,13.5
saffron-2825065__340_jpg.rf.UXoLVjm35aPORyV0eywu.jpg,34,318,49,313,44,11,10,110,0.5748,0.56,0.4964,1.0,0.0504,0.2372,50.4
saffron-2825065__340_jpg.rf.UXoLVjm35aPORyV0eywu.jpg,35,489,13,469,0,40,27,1080,0.4672,0.29,0.4589,1.0,0.0511,0.4824,51.09
saffron-2825065__340_jpg.rf.UXoLVjm35aPORyV0eywu.jpg,36,434,25,419,0,30,50,1500,0.4932,0.28,0.5196,1.0,0.1334,0.3852,133.4
saffron-2825065__340_jpg.rf.UXoLVjm35aPORyV0eywu.jpg,37,336,4,328,0,17,9,153,0.5434,0.49,0.4802,1.0,0.0379,0.2736,37.86
saffron-2825065__340_jpg.rf.UXoLVjm35aPORyV0eywu.jpg,38,17,37,0,0,34,74,2516,0.5032,0.33,0.5242,1.0,0.0423,0.5584,42.28
saffron-2825065__340_jpg.rf.nKVJeJxaRjoXOZNakxYf.jpg,1,239,506,223,501,33,11,363,0.6085,0.4,0.4813,1.0,1.0,0.3359,1459.69
saffron-2825065__340_jpg.rf.nKVJeJxaRjoXOZNakxYf.jpg,2,282,502,274,496,17,13,221,0.6585,0.61,0.4859,0.9483,0.8534,0.1897,853.37
saffron-2825065__340_jpg.rf.nKVJeJxaRjoXOZNakxYf.jpg,3,466,502,450,492,32,20,640,0.7245,0.62,0.6198,0.9528,1.0,0.1906,1495.88
saffron-2825065__340_jpg.rf.nKVJeJxaRjoXOZNakxYf.jpg,4,114,501,105,491,18,21,378,0.6962,0.61,0.5219,1.0,1.0,0.2654,2433.1
saffron-2825065__340_jpg.rf.nKVJeJxaRjoXOZNakxYf.jpg,5,197,467,170,453,54,28,1512,0.6869,0.61,0.5403,0.9697,0.9035,0.1939,903.55
saffron-2825065__340_jpg.rf.nKVJeJxaRjoXOZNakxYf.jpg,6,316,453,310,447,12,12,144,0.62,0.41,0.5044,1.0,1.0,0.2587,1207.59
saffron-2825065__340_jpg.rf.nKVJeJxaRjoXOZNakxYf.jpg,7,364,456,348,443,33,26,858,0.7176,0.61,0.583,1.0,1.0,0.2333,1006.96
saffron-2825065__340_jpg.rf.nKVJeJxaRjoXOZNakxYf.jpg,8,183,420,177,414,13,13,169,0.5945,0.58,0.5085,0.712,0.7113,0.1424,711.33
saffron-2825065__340_jpg.rf.nKVJeJxaRjoXOZNakxYf.jpg,9,432,405,428,398,8,14,112,0.6151,0.61,0.4968,0.7596,0.7577,0.1519,757.73
saffron-2825065__340_jpg.rf.nKVJeJxaRjoXOZNakxYf.jpg,10,76,404,68,397,16,14,224,0.6344,0.62,0.5811,0.5701,1.0,0.114,1127.55
saffron-2825065__340_jpg.rf.nKVJeJxaRjoXOZNakxYf.jpg,11,262,419,245,395,34,48,1632,0.6211,0.37,0.5731,1.0,0.91,0.2058,910.02
saffron-2825065__340_jpg.rf.nKVJeJxaRjoXOZNakxYf.jpg,12,183,397,176,388,15,19,285,0.6872,0.6,0.5632,1.0,0.8012,0.2282,801.18
saffron-2825065__340_jpg.rf.nKVJeJxaRjoXOZNakxYf.jpg,13,484,397,469,379,31,36,1116,0.7234,0.61,0.6289,1.0,0.898,0.2108,897.99
saffron-2825065__340_jpg.rf.nKVJeJxaRjoXOZNakxYf.jpg,14,35,374,29,368,12,13,156,0.6136,0.57,0.5594,1.0,0.1834,0.2,183.41
saffron-2825065__340_jpg.rf.nKVJeJxaRjoXOZNakxYf.jpg,15,155,360,151,351,8,19,152,0.5905,0.61,0.5065,0.871,0.2556,0.1742,255.64
saffron-2825065__340_jpg.rf.nKVJeJxaRjoXOZNakxYf.jpg,16,456,340,452,334,9,13,117,0.6237,0.62,0.5343,1.0,0.1973,0.2133,197.25
saffron-2825065__340_jpg.rf.nKVJeJxaRjoXOZNakxYf.jpg,17,425,340,419,332,13,17,221,0.6287,0.62,0.502,1.0,0.3602,0.3007,360.19
saffron-2825065__340_jpg.rf.nKVJeJxaRjoXOZNakxYf.jpg,18,313,335,310,329,7,13,91,0.5752,0.57,0.5513,0.4842,0.859,0.0968,859.01
saffron-2825065__340_jpg.rf.nKVJeJxaRjoXOZNakxYf.jpg,19,61,324,44,308,35,33,1155,0.5731,0.55,0.4656,1.0,0.1766,0.2099,176.56
saffron-2825065__340_jpg.rf.nKVJeJxaRjoXOZNakxYf.jpg,20,124,308,106,295,36,26,936,0.5179,0.39,0.4769,1.0,0.1452,0.3169,145.24
saffron-2825065__340_jpg.rf.nKVJeJxaRjoXOZNakxYf.jpg,21,384,244,379,237,10,14,140,0.5949,0.58,0.4875,1.0,0.2124,0.3269,212.44
saffron-2825065__340_jpg.rf.nKVJeJxaRjoXOZNakxYf.jpg,22,32,244,9,222,46,45,2070,0.5418,0.41,0.5348,1.0,0.111,0.3061,110.98
saffron-2825065__340_jpg.rf.nKVJeJxaRjoXOZNakxYf.jpg,23,482,230,453,207,59,47,2773,0.5267,0.39,0.4987,1.0,0.1568,0.4362,156.82
saffron-2825065__340_jpg.rf.nKVJeJxaRjoXOZNakxYf.jpg,24,461,195,445,185,33,20,660,0.5199,0.37,0.498,1.0,0.1607,0.2403,160.73
saffron-2825065__340_jpg.rf.nKVJeJxaRjoXOZNakxYf.jpg,25,420,226,400,184,40,84,3360,0.526,0.39,0.5,1.0,0.1451,0.4233,145.07
